1,1971.91,1971.91,2212.34,2420.59
2,1867.67,1867.67,2050.71,2284.22
3,1792.96,1792.96,1955.49,2135.76
4,1632.91,1632.91,1854.57,2163.56
5,1544.15,1544.15,1723.24,1891.82
6,1438,1438,1610.12,1859.41
7,1398.31,1398.31,1546.62,1843.96
8,1366.9,1366.9,1543.02,1809.24
9,1332.25,1332.25,1486.89,1763.87
10,1298.49,1298.49,1503.05,1791.23
11,1219.7,1219.7,1447.82,1728.07
12,1205.89,1205.89,1408.99,1811.32
13,1171.02,1171.02,1361.19,1695.37
14,1145.89,1145.89,1350.09,1582.69
15,1145.89,1156.68,1363.18,1710.38
16,1138.3,1138.3,1341.49,1655.53
17,1138.3,1148.9,1336,1688.59
18,1138.3,1138.3,1341.49,1659.7
19,1137.05,1137.05,1301.49,1560.69
20,1124.86,1124.86,1363.99,1700.89
21,1105.33,1105.33,1302.15,1593.88
22,1065.65,1065.65,1296.67,1669.42
23,1057.31,1057.31,1232.45,1619.58
24,1053.09,1053.09,1244.93,1488.45
25,1034.19,1034.19,1231.97,1519.25
26,1022.97,1022.97,1242.91,1602.49
27,1016.07,1016.07,1218.77,1694.58
28,1016.07,1022.97,1188.09,1450.54
29,1016.07,1044.14,1239.11,1554.9
30,1016.07,1048.6,1255.4,1643.62
31,1016.07,1027.43,1231.66,1606.23
32,1016.07,1028.3,1251.05,1561.46
33,1016.07,1032.33,1262.78,1579.7
34,1016.07,1028.3,1223.61,1534.46
35,1014.72,1014.72,1218.81,1466.54
36,1014.72,1018.46,1222.3,1578.4
37,999.076,999.076,1208.37,1582.44
38,999.076,1010.29,1183.8,1506.83
39,999.076,1001.9,1207.86,1569.11
40,990.683,990.683,1201.61,1477.95
41,990.683,994.713,1166.48,1389.18
42,990.683,990.972,1166.34,1541.67
43,990.683,994.713,1195.97,1557.94
44,990.683,1008.73,1183.59,1509.69
45,990.683,1016.89,1184.08,1439.63
46,990.683,1015.38,1247.73,1544.15
47,990.683,1012.5,1230.75,1513.05
48,990.683,1014.44,1212.92,1559.46
49,990.683,1029.73,1237.07,1560.12
50,990.683,1032.61,1282.18,1575.76
51,990.683,1017.32,1243.5,1511.36
52,990.683,1018.51,1263.86,1554.95
53,990.683,1018.94,1242.5,1511.77
54,990.683,1016.29,1274.73,1542.66
55,990.683,1010.54,1220.74,1518.89
56,990.683,1011.38,1220.61,1573.6
57,990.683,1008.31,1235.85,1542.22
58,990.683,1014.08,1227.14,1540.09
59,990.683,1013.24,1241.05,1655.55
60,990.683,1001.51,1238.36,1654.72
61,990.683,998.628,1255.4,1661.01
62,990.683,1006.17,1216.37,1604.04
63,990.683,1028.08,1268.66,1643.31
64,990.683,1006.17,1212.87,1571.04
65,990.683,1020.19,1227.9,1544.05
66,990.683,1006.17,1239.71,1527.7
67,990.683,1005.75,1201.75,1516.65
68,990.683,1010.17,1203.3,1537.43
69,990.683,1013.05,1198.75,1553.87
70,990.683,1003.25,1195.25,1463.1
71,990.683,1044.48,1232.22,1555.8
72,990.683,1019.65,1264.68,1587.26
73,990.683,1015.22,1221.55,1566.22
74,990.683,1018.73,1217.78,1545.27
75,990.683,1021.97,1224.93,1519.14
76,990.683,1013.59,1194.85,1539.94
77,990.683,1021.52,1193.92,1411.5
78,990.683,993.401,1233.49,1557.55
79,987.251,987.251,1214.5,1466.56
80,975.404,975.404,1179.64,1454.69
81,975.404,983.295,1188.82,1443.45
82,975.404,975.404,1213.36,1503.03
83,969.843,969.843,1180.1,1443.45
84,969.843,971.352,1176.11,1455.99
85,969.843,980.036,1174.75,1451.19
86,969.843,971.352,1186.72,1499.45
87,969.843,976.12,1162.67,1509.13
88,946.188,946.188,1163.68,1426.87
89,946.188,960.206,1144.67,1408.5
90,946.188,955.002,1149.83,1372.35
91,944.79,944.79,1145.24,1389.44
92,943.281,943.281,1120.17,1394.43
93,939.918,939.918,1155.53,1419.5
94,939.918,942.708,1137.87,1415.22
95,939.918,941.185,1123.17,1382.04
96,939.155,939.155,1150.7,1417.14
97,939.155,951.609,1171.56,1395.22
98,939.155,946.113,1161.41,1414.57
99,933.66,933.66,1132.38,1348.1
100,933.66,939.155,1137.61,1384.34
101,933.66,939.581,1132.14,1395.93
102,933.66,944.351,1180.28,1405.11
103,933.66,953.555,1156.96,1383.66
104,933.66,955.077,1160.98,1401.25
105,933.66,949.831,1164.3,1448.69
106,933.66,952.221,1170.91,1487.63
107,933.66,961.322,1159.37,1380.16
108,933.66,965.632,1177.91,1402.79
109,933.66,956.531,1168.05,1374.23
110,933.66,953.741,1145.41,1333.99
111,933.66,959.733,1186.16,1373.54
112,933.66,958.622,1181.27,1417.72
113,933.66,961.247,1180.24,1459.71
114,933.66,983.191,1208.98,1392.44
115,933.66,985.61,1189.53,1370.6
116,933.66,979.558,1186.39,1489.25
117,933.66,957.614,1173.06,1449.87
118,933.66,957.78,1144.87,1414.3
119,933.66,955.155,1153.23,1414.47
120,933.66,950.458,1180.11,1435.37
121,933.66,947.298,1180.45,1431.61
122,933.66,956.323,1149.09,1425.82
123,933.66,958.948,1188.15,1455.07
124,933.66,956.758,1159.8,1440.6
125,933.66,956.264,1136.49,1329.28
126,933.66,954.896,1169.64,1382.49
127,933.66,952.477,1184.4,1418.17
128,933.66,970.907,1148.97,1362.99
129,933.66,964.915,1197.46,1407.22
130,933.66,957.174,1178.1,1405.25
131,933.66,952.477,1138,1422.57
132,933.66,950.489,1166.17,1338.35
133,933.66,941.464,1187.71,1408.19
134,933.66,941.63,1137.15,1398.05
135,933.66,947.138,1161.41,1399.14
136,933.66,955.316,1176.14,1386.51
137,933.66,957,1182.46,1396.55
138,933.66,961.756,1159.38,1465.33
139,933.66,951.179,1174.67,1382.62
140,933.66,943.001,1174.12,1420.52
141,933.66,950.014,1147.14,1431.57
142,933.66,947.244,1137.71,1362.42
143,933.66,947.831,1163.42,1370.1
144,933.66,945.455,1110.09,1405.87
145,933.66,941.797,1137.27,1437.54
146,933.66,957.168,1144.64,1425.31
147,933.66,958.458,1141.88,1376.84
148,933.66,943.214,1145.03,1407.49
149,933.66,942.627,1140.88,1367.44
150,933.66,937.118,1149.07,1345.71
151,933.66,936.953,1137.35,1346.26
152,933.66,937.094,1123.08,1385.33
153,933.66,935.805,1126.7,1303.04
154,933.66,935.536,1104.41,1342.55
155,927.438,927.438,1132.85,1392.63
156,927.438,928.307,1153.56,1412.45
157,919.702,919.702,1164.93,1435.71
158,919.702,919.747,1105.71,1389.31
159,919.702,919.762,1133.08,1518.72
160,919.702,919.718,1148.67,1349.03
161,919.702,919.702,1110.22,1308.56
162,919.702,922.473,1130.85,1348.23
163,919.702,941.374,1133.45,1366.08
164,919.702,956.243,1133.98,1342.27
165,919.702,959.605,1153.57,1408.96
166,919.702,940.704,1161.72,1505.54
167,919.702,922.909,1139.3,1349.79
168,919.702,920.138,1119.18,1389.78
169,919.702,921.389,1100.33,1387.01
170,919.702,923.064,1113.14,1314.59
171,919.702,932.924,1114.02,1339.74
172,919.702,939.708,1141.09,1523.05
173,919.702,936.346,1133.36,1392.22
174,919.702,929.562,1136.11,1374.69
175,919.702,932.752,1135.53,1449.01
176,919.702,935.305,1142.22,1452.62
177,919.702,931.981,1106.75,1338.16
178,919.702,934.771,1127.9,1451.43
179,919.702,932.352,1134.21,1435.74
180,919.702,944.21,1148.59,1473.36
181,919.702,937.948,1134.57,1395
182,919.702,923.931,1153.23,1478.85
183,919.702,923.597,1143.3,1383.27
184,919.702,926.932,1111.72,1484.16
185,919.702,924.142,1106.28,1507.14
186,919.702,926.932,1147.6,1547.18
187,919.702,925.129,1104.77,1334.17
188,910.311,910.311,1136.42,1388.83
189,910.311,911.6,1127.29,1370.35
190,910.311,911.179,1105.21,1375.96
191,906.556,906.556,1108.41,1364.98
192,906.556,908.776,1144.46,1378.64
193,906.556,930.391,1133,1433.14
194,906.556,942.117,1140.8,1378.51
195,906.556,938.927,1140.91,1338.73
196,906.556,931.132,1145.95,1462.87
197,906.556,929.234,1125.83,1334.64
198,906.556,930.388,1132.71,1476.15
199,906.556,922.752,1111.42,1405.35
200,906.556,928.773,1139.07,1506.6
201,906.556,943.427,1132.62,1476.43
202,906.556,946.761,1141.42,1386.16
203,906.556,946.525,1145.93,1409.18
204,906.556,949.315,1118.23,1479.82
205,906.556,949.526,1148.41,1421.43
206,906.556,976.792,1152.23,1440.89
207,906.556,973.458,1179.93,1464.49
208,906.556,987.653,1191.06,1461.15
209,906.556,940.841,1165.06,1451.55
210,906.556,942.982,1144.41,1329.95
211,906.556,934.825,1139.72,1462.22
212,906.556,928.564,1111.87,1384.7
213,906.556,931.898,1117.42,1321.9
214,906.556,929.109,1122.62,1451.14
215,906.556,947.1,1117.52,1345.84
216,906.556,950.462,1125.13,1418.31
217,906.556,954.073,1175.12,1561.6
218,906.556,936.082,1113.11,1327.69
219,906.556,933.986,1157.63,1421.78
220,906.556,938.384,1110.79,1348.93
221,906.556,934.773,1097.14,1401.61
222,906.556,930.376,1103.08,1325.77
223,906.556,937.423,1117.54,1467.93
224,906.556,935.384,1135.77,1339.2
225,906.556,937.136,1124.59,1387.22
226,906.556,939.583,1133.6,1396.38
227,906.556,933.628,1124.74,1434.97
228,906.556,952.059,1145.69,1385.11
229,906.556,948.519,1150.19,1394.75
230,906.556,955.567,1148.62,1398.16
231,906.556,947.389,1186.02,1399.67
232,906.556,943.397,1156.53,1406.63
233,906.556,945.844,1140.92,1362.83
234,906.556,943.397,1128.88,1434.98
235,906.556,941.582,1125.02,1433.99
236,906.556,935.32,1118.95,1364.83
237,906.556,941.474,1135.78,1333.36
238,906.556,935.32,1134.12,1457.2
239,906.556,969.595,1122.61,1332.28
240,906.556,961.028,1182.59,1382.96
241,906.556,977.551,1168.78,1386.75
242,906.556,961.853,1186.75,1440.3
243,906.556,958.057,1138.26,1322.19
244,906.556,958.268,1157.41,1387.61
245,906.556,941.746,1163.95,1469.9
246,906.556,949.104,1150.87,1378.92
247,906.556,941.746,1157.52,1444.65
248,906.556,943.804,1148.32,1372.12
249,906.556,945.9,1147.04,1467.67
250,906.556,954.209,1160.12,1535.12
251,906.556,945.9,1149.82,1464.61
252,906.556,935.995,1136.93,1469.84
253,906.556,944.229,1139.69,1412.36
254,906.556,945.751,1113.92,1372.4
255,906.556,937.517,1146.62,1456.05
256,906.556,944.565,1130.4,1387.4
257,906.556,936.256,1128.02,1341.73
258,906.556,936.044,1126.96,1484.17
259,906.556,951.015,1176.67,1427.89
260,906.556,938.505,1159.51,1517.59
261,906.556,945.536,1130.42,1448.01
262,906.556,945.403,1131.9,1458.29
263,906.556,940.924,1136.4,1401.78
264,906.556,954.655,1150.48,1522.87
265,906.556,963.66,1135.77,1354.34
266,906.556,954.655,1201.39,1419.54
267,906.556,967.086,1159.51,1389.13
268,906.556,966.759,1187.18,1422.97
269,906.556,968.601,1169.75,1409.96
270,906.556,975.553,1171.08,1440.25
271,906.556,968.601,1155.41,1421.63
272,906.556,970.321,1164.34,1450.5
273,906.556,957.998,1187.68,1442.07
274,906.556,955.446,1136.07,1420.11
275,906.556,956.374,1167.44,1470.46
276,906.556,953.409,1165.39,1428.66
277,906.556,939.678,1174.48,1469.98
278,906.556,940.356,1170.95,1443.54
279,906.556,938.684,1131.52,1403.62
280,906.556,940.207,1149.19,1436.91
281,906.556,950.465,1149.76,1414
282,906.556,940.207,1137.24,1416.5
283,906.556,970.941,1162.25,1457.51
284,906.556,971.264,1141.42,1417.52
285,906.556,981.907,1185.13,1430.45
286,906.556,979.184,1199.21,1396.5
287,906.556,975.24,1161.81,1437.06
288,906.556,958.336,1168.95,1413.73
289,906.556,959.264,1158.24,1423.98
290,906.556,955.606,1184.71,1408.3
291,906.556,955.278,1156.82,1416.56
292,906.556,963.87,1183.74,1431.29
293,906.556,955.278,1163.7,1425.22
294,906.556,986.633,1189.3,1491.33
295,906.556,979.586,1228.19,1463.53
296,906.556,981.655,1196.91,1483.67
297,906.556,986.693,1189.48,1485.73
298,906.556,973.157,1174.3,1467.09
299,906.556,974.279,1170.44,1445.51
300,906.556,958.688,1170.08,1376.49
301,906.556,955.681,1153.72,1368.84
302,906.556,952.528,1165.66,1387.21
303,906.556,959.576,1145.55,1401.57
304,906.556,976.996,1182.53,1444.45
305,906.556,951.469,1161.13,1386.43
306,906.556,951.576,1139.26,1384.54
307,906.556,973.046,1152.15,1352.71
308,906.556,967.755,1152.34,1402.53
309,906.556,945.017,1155.59,1417.69
310,906.556,948.38,1165.32,1400.56
311,906.556,949.421,1155.6,1381.45
312,906.556,947.326,1172.54,1439.95
313,906.556,939.915,1138.95,1407.31
314,906.556,950.28,1153.28,1430.36
315,906.556,953.054,1173.4,1409.09
316,906.556,975.782,1192.47,1411.08
317,906.556,974.703,1160.35,1411.82
318,906.556,975.408,1150.11,1441.31
319,906.556,974.703,1165.27,1442.01
320,906.556,986.622,1183.39,1415.29
321,906.556,986.722,1179.03,1425.53
322,906.556,980.617,1167.44,1377
323,906.556,983.787,1157.25,1376.36
324,906.556,956.637,1179.57,1395.69
325,906.556,952.278,1152.21,1372.67
326,906.556,949.489,1170.86,1435.05
327,906.556,939.353,1172.36,1429.78
328,906.556,964.481,1156.61,1459.72
329,906.556,959.784,1133.91,1366.87
330,906.556,962.573,1166.78,1395.3
331,906.556,969.984,1185.87,1510.42
332,906.556,957.731,1163.07,1508.07
333,906.556,957.872,1147.6,1438.14
334,906.556,957.387,1159.53,1489.32
335,906.556,949.209,1163.52,1513.68
336,906.556,943.09,1117.69,1397.88
337,906.556,943.097,1172.42,1481.21
338,906.556,954.987,1178.06,1405.99
339,906.556,958.783,1174.97,1487.92
340,906.556,966.439,1208.12,1449.58
341,906.556,959.381,1186.58,1430.26
342,906.556,972.255,1180.19,1469.74
343,906.556,968.876,1186.57,1476.54
344,906.556,956.001,1165.15,1418.43
345,906.556,981.867,1163.43,1454.73
346,906.556,992.154,1174.08,1348.39
347,906.556,957.465,1192.05,1448.77
348,906.556,959.205,1166.03,1465.22
349,906.556,964.283,1159.74,1402.98
350,906.556,956.626,1166.5,1444.77
351,906.556,959.4,1139.14,1414
352,906.556,968.831,1182.54,1414.79
353,906.556,969.394,1122.35,1392.3
354,906.556,965.599,1169.1,1420.49
355,906.556,963.109,1171.18,1488.68
356,906.556,961.243,1162.89,1452.4
357,906.556,958.469,1164.55,1459.64
358,906.556,952.477,1145.89,1460.03
359,906.556,961.385,1185.83,1464.82
360,906.556,963.454,1153.41,1430.09
361,906.556,952.737,1147.09,1436.75
362,906.556,990.727,1184.34,1408.19
363,906.556,977.553,1227.48,1471.89
364,906.556,976.483,1182.51,1484.2
365,906.556,967.576,1150.9,1440.39
366,906.556,968.646,1154.43,1371.08
367,906.556,974.907,1143.72,1457.42
368,906.556,962.694,1169.45,1429.69
369,906.556,966.396,1162.54,1411.15
370,906.556,970.756,1138.34,1457.12
371,906.556,973.545,1172.69,1448.01
372,906.556,970.756,1145.79,1411.71
373,906.556,942.614,1179.9,1522.48
374,906.556,941.092,1150.63,1416.59
375,906.556,942.614,1115.04,1353.64
376,906.556,940.643,1157.24,1408.48
377,906.556,942.166,1141.1,1382.51
378,906.556,936.874,1137.06,1423.63
379,906.556,930.613,1142.2,1483.75
380,906.556,930.471,1144.66,1373.71
381,906.556,931.927,1138.38,1485.91
382,906.556,936.614,1140.74,1425.27
383,906.556,931.927,1127.42,1337.46
384,906.556,938.794,1148.15,1467.49
385,906.556,940.455,1127.29,1350.58
386,906.556,950.833,1132.41,1319.52
387,906.556,940.455,1139.83,1336.7
388,906.556,944.339,1182.07,1414.68
389,906.556,933.961,1114.47,1317.77
390,906.556,930.259,1147.87,1499.68
391,906.556,923.931,1132.71,1343.92
392,906.556,948.107,1148.06,1309.99
393,906.556,946.652,1180.57,1480.27
394,906.556,948.747,1157.59,1420.72
395,906.556,942.727,1111.96,1412.46
396,906.556,929.041,1129.16,1352.56
397,906.556,931.065,1128.39,1394.38
398,906.556,944.031,1143.15,1470.52
399,906.556,962.371,1140.22,1462.88
400,906.556,975.821,1169.5,1368.89
401,906.556,962.854,1161.13,1356.24
402,906.556,966.65,1153.01,1331.25
403,906.556,973.582,1153.44,1400.12
404,906.556,977.143,1177.46,1360.51
405,906.556,972.63,1155.49,1342.15
406,906.556,975.038,1169.84,1336.23
407,906.556,968.911,1157.34,1375.27
408,906.556,948.514,1147.92,1390.38
409,906.556,954.961,1134.65,1355.57
410,906.556,951.401,1157.74,1432.6
411,906.556,947.605,1162.09,1429.04
412,906.556,957.983,1151.32,1362.89
413,906.556,955.493,1122.13,1363.53
414,906.556,953.407,1144.55,1373.85
415,906.556,972.689,1162.33,1369.97
416,906.556,962.553,1167.08,1378.65
417,906.556,976.284,1164.02,1374.78
418,906.556,969.837,1161.05,1381.24
419,906.556,973.633,1169.81,1327.47
420,906.556,975.34,1153.5,1403.04
421,906.556,982.207,1146.14,1409.17
422,906.556,1002.13,1170.68,1378.77
423,906.556,982.207,1162.14,1436.41
424,906.556,1012.58,1159.37,1364.12
425,906.556,1017.15,1194.8,1384.44
426,906.556,1013.79,1180.24,1368.66
427,906.556,994.247,1187.15,1504.41
428,906.556,988.955,1161.62,1404.51
429,906.556,987.127,1189.97,1423.17
430,906.556,978.949,1199.18,1515.42
431,906.556,957.87,1152.21,1400.99
432,906.556,950.005,1152.9,1404.73
433,906.556,941.194,1153.87,1372.14
434,906.556,949.059,1184.12,1397.89
435,906.556,933.768,1151.19,1377.21
436,906.556,936.558,1154.14,1381.02
437,906.556,935.14,1106.37,1515.99
438,906.556,935.131,1144.43,1384.79
439,906.556,958.506,1138.26,1409.53
440,906.556,954.804,1157.67,1461.49
441,906.556,949.961,1174.66,1494.74
442,906.556,943.7,1175.49,1464.46
443,906.556,945.997,1168.78,1458.19
444,906.556,944.474,1157.49,1489.08
445,906.556,940.903,1141.21,1416.01
446,906.556,937.433,1174.47,1433.68
447,906.556,939.18,1173.18,1474.31
448,906.556,941.95,1181.74,1406.93
449,906.556,940.107,1178.42,1479.52
450,906.556,937.336,1138.2,1487.32
451,906.556,935.04,1180.45,1516.38
452,906.556,925.438,1126.26,1476.32
453,906.556,909.468,1150.33,1463.92
454,906.556,911.14,1104.03,1407.06
455,906.556,909.468,1148.94,1448.51
456,906.556,918.332,1131.93,1447.12
457,906.556,919.855,1136.66,1560.37
458,906.556,917.065,1162.21,1512.22
459,906.556,913.363,1180.57,1498.4
460,906.556,934.53,1155.53,1419.86
461,906.556,940.353,1168.5,1457.3
462,906.556,933.239,1152.88,1491.49
463,906.556,919.6,1169.7,1484.04
464,906.556,926.545,1164.04,1437.85
465,906.556,929.139,1135.42,1458.25
466,906.556,922.878,1144.23,1391.6
467,906.556,922.863,1149.7,1385.34
468,906.556,925.265,1114.58,1459.01
469,906.556,922.671,1136.9,1368.28
470,906.556,920.269,1126.05,1455.38
471,906.556,946.205,1144.22,1394.09
472,906.556,913.305,1151.5,1382.58
473,906.556,916.007,1133.53,1390.3
474,906.556,916.218,1133.6,1530.43
475,906.556,912.463,1125.95,1418.66
476,906.556,916.218,1118.77,1344.29
477,906.556,912.084,1153.98,1489.4
478,906.556,910.747,1115.74,1438.4
479,906.556,921.005,1154.43,1523.53
480,906.556,922.342,1188.32,1506.72
481,906.556,941.243,1149.26,1448.66
482,906.556,930.985,1169.61,1457.51
483,906.556,933.579,1147.93,1448.1
484,906.556,953.023,1162.47,1625.9
485,906.556,950.505,1186.36,1472.93
486,906.556,943.32,1168.59,1612.93
487,906.556,940.726,1153.22,1518.81
488,906.556,956.923,1184.3,1494.02
489,906.556,995.529,1200.31,1510.22
490,906.556,1009.53,1228.25,1439.01
491,906.556,1008.89,1209.28,1482.94
492,906.556,996.612,1205.17,1609.57
493,906.556,975.5,1219.1,1576
494,906.556,975.515,1186.07,1532.65
495,906.556,956.614,1192.61,1555.31
496,906.556,956.414,1163.58,1441.33
497,906.556,958.933,1166.44,1536.2
498,906.556,958.091,1198.61,1537.15
